customer_code,customer_name,province_name,region,rfm_segment,recency_days,frequency,monetary,value_score,p_order_next_30d,churn_risk_score,purchase_trend_score,marketing_priority_score,risk_segment,recommended_action,model_name,snapshot_cutoff_date,run_timestamp
KH-00438,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Hưng Yên,Miền Bắc,At Risk,54,2,59563322.0,0.49373433583959897,0.2426053,0.7573947,31.488189774514332,19.06211387622362,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00439,DOANH NGHIỆP TW THUỶ TIÊN,Nghệ An,Miền Trung,Potential,0,3,78843874.0,0.5864661654135338,0.79981196,0.20018804,86.91666624639204,35.54882746959123,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,Hà Nội,Miền Bắc,Potential,6,5,72046924.0,0.5614035087719298,0.9599982,0.04000181,66.99645815443216,37.3752895749285,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00441,CỬA HÀNG XE ĐẠP NGỌC ANH,Hà Tĩnh,Miền Trung,Champions,1,5,166750707.0,0.8107769423558897,0.9204235,0.07957649,68.01695263873489,58.53090634721669,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00442,CÔNG TY TNHH HOÀ BÌNH,Phú Thọ,Miền Bắc,Potential,10,4,68451098.0,0.5488721804511278,0.7820641,0.21793592,81.06010073990426,32.78818328087372,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00443,CÔNG TY TNHH HÙNG CƯỜNG,Hà Nội,Miền Bắc,Lost,66,1,23242219.0,0.22055137844611528,0.101377435,0.8986226,40.76732955637407,2.9707716063110365,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00444,CÔNG TY TNHH THƯƠNG MẠI SÁN LẠP,Hà Nội,Miền Bắc,Champions,4,5,201254950.0,0.8546365914786967,0.9656742,0.03432578,68.60006706629501,63.38748698036709,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00646,DOANH NGHIỆP TW ĐẠI DƯƠNG,Hưng Yên,Miền Bắc,Champions,1,9,378394897.0,0.9335839598997494,0.97218555,0.027814448,72.64331753351107,69.01993181656836,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00445,CÔNG TY CỔ PHẦN TÂN TIẾN,Quảng Ngãi,Miền Trung,Potential,6,3,71900542.0,0.5601503759398496,0.7680247,0.23197532,83.84902960241267,32.973580027630526,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00446,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,Quảng Trị,Miền Trung,Potential,12,4,101779766.0,0.6791979949874687,0.6474554,0.3525446,66.20708431466102,31.194066298404564,Monitor,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00447,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,Hà Nội,Miền Bắc,Loyal,11,6,172513570.0,0.8170426065162907,0.9573557,0.042644322,64.43427129250439,55.165541816760225,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00448,CÔNG TY TNHH THUỶ TIÊN,Hà Nội,Miền Bắc,Potential,6,2,35042214.0,0.3208020050125313,0.66776127,0.33223873,78.12933206797871,20.89007358743989,Growth opportunity,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00449,CÔNG TY CỔ PHẦN THUỶ TIÊN,Phú Thọ,Miền Bắc,Potential,17,2,35022770.0,0.31954887218045114,0.7139022,0.28609782,73.28841497698066,21.58456185379684,Growth opportunity,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00450,HỘ KINH DOANH QUANG VINH,Thanh Hóa,Miền Trung,Potential,22,3,82131823.0,0.600250626566416,0.92865884,0.07134116,59.82755505818841,36.79824059653974,Monitor,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00451,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,Phú Thọ,Miền Bắc,Potential,18,3,76015909.0,0.5764411027568922,0.7925188,0.2074812,78.71112578505425,33.92498511153055,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00464,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,Phú Thọ,Miền Bắc,Potential,20,2,60051464.0,0.49874686716791977,0.8317769,0.16822308,72.6961758665245,31.563259952128313,Growth opportunity,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00452,CÔNG TY CỔ PHẦN THƯƠNG MẠI BÌNH MINH,Thanh Hóa,Miền Trung,At Risk,50,2,81243320.0,0.5964912280701754,0.7330067,0.26699328,31.525279812340194,33.73670501014557,Declining activity,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00453,CÔNG TY TNHH YÊN BÌNH,Ninh Bình,Miền Bắc,Champions,0,10,484731756.0,0.9473684210526315,0.9675574,0.03244263,73.22601480247185,69.63323512909331,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00455,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,Hà Tĩnh,Miền Trung,Potential,10,3,124538310.0,0.7368421052631579,0.6871036,0.31289637,81.87028651091366,35.496549035882964,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00456,CÔNG TY TNHH THƯƠNG MẠI AN PHÁT,Hà Tĩnh,Miền Trung,At Risk,66,1,63827764.0,0.5162907268170426,0.103419445,0.8965806,40.76732955637407,15.410979068149947,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,Thanh Hóa,Miền Trung,Potential,14,3,176452921.0,0.8258145363408521,0.8776551,0.12234491,66.45499698974199,45.46624558299855,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00459,CÔNG TY CỔ PHẦN TOÀN THẮNG,Hà Nội,Miền Bắc,Loyal,20,6,138483758.0,0.7619047619047619,0.9389572,0.061042786,64.67481541109841,51.65020498593188,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00460,DOANH NGHIỆP TW THUỶ TIÊN,Phú Thọ,Miền Bắc,Lost,64,1,16361110.0,0.14035087719298245,0.135084,0.86491597,41.02943677550378,2.233567231978749,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00461,CÔNG TY TNHH THUỶ TIÊN,Hải Dương,Miền Bắc,At Risk,53,2,90740740.0,0.6403508771929824,0.10067859,0.89932144,30.745933745085946,20.974759801355884,High churn risk,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00462,HỘ KINH DOANH TRƯỜNG THỊNH,Hưng Yên,Miền Bắc,At Risk,61,2,4981482.0,0.08145363408521303,0.08048419,0.9195158,46.445100754966575,2.935835351324202,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Hà Nội,Miền Bắc,Champions,2,13,745162922.0,0.9761904761904762,0.91751486,0.08248514,69.67235604241512,67.43113497473732,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00465,CÔNG TY CỔ PHẦN KHẢI HOÀN,Quảng Ninh,Miền Bắc,Potential,6,4,84908131.0,0.6140350877192983,0.9204177,0.079582274,83.84902959586651,41.14405509811113,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00466,HỘ KINH DOANH HÙNG CƯỜNG,Quảng Ninh,Miền Bắc,Potential,17,3,148609865.0,0.7857142857142857,0.9677555,0.032244503,53.43301521756501,44.97200873341841,Monitor,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00467,DOANH NGHIỆP TW TÂY BẮC,Quảng Trị,Miền Trung,Potential,10,3,88352203.0,0.6278195488721805,0.9387103,0.061289728,68.37866203863638,39.783744064118935,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00469,CỬA HÀNG XE ĐẠP HOÀ BÌNH,Nghệ An,Miền Trung,Champions,0,4,140110157.0,0.768170426065163,0.9361206,0.06387937,59.16928860450395,55.173346360059526,Monitor,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00533,CÔNG TY TNHH YÊN BÌNH,Phú Thọ,Miền Bắc,Potential,18,3,99111650.0,0.6704260651629073,0.9512784,0.04872161,78.7850279258353,43.93112090617146,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00468,CÔNG TY CỔ PHẦN KHẢI HOÀN,Nghệ An,Miền Trung,Lost,64,1,28953046.0,0.2656641604010025,0.13552709,0.8644729,41.02943677550378,3.736216540228412,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00470,CÔNG TY CỔ PHẦN VĨNH PHÁT,Nghệ An,Miền Trung,Potential,7,3,95306648.0,0.6541353383458647,0.9045833,0.095416725,83.51805305277328,42.0972565605496,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00471,CÔNG TY CỔ PHẦN TRÍ ĐỨC,Hà Tĩnh,Miền Trung,Potential,1,3,141174398.0,0.7731829573934837,0.90822583,0.091774166,86.6539614384042,47.67184033557002,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00472,CÔNG TY CỔ PHẦN TRÍ ĐỨC,Hà Nội,Miền Bắc,Potential,18,4,122140339.0,0.7330827067669173,0.8725795,0.12742049,78.89341757359092,43.243485115994886,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00569,CÔNG TY TNHH VẠN LỢI,Thừa Thiên Huế,Miền Trung,Loyal,11,6,160361897.0,0.8020050125313283,0.95516914,0.04483086,67.89360114289381,55.023215626151945,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00473,CÔNG TY TNHH TRÍ ĐỨC,Hà Nội,Miền Bắc,Potential,10,2,46069992.0,0.40601503759398494,0.7017746,0.2982254,76.54621217391902,24.559491658489033,Growth opportunity,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00474,HỘ KINH DOANH MẶT TRỜI,Hưng Yên,Miền Bắc,Lost,64,1,39804429.0,0.36466165413533835,0.17559749,0.8244025,41.02943677550378,5.263659461479064,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00475,CỬA HÀNG XE ĐẠP THIÊN AN,Hưng Yên,Miền Bắc,Champions,1,6,164615977.0,0.8082706766917294,0.95736104,0.042638958,73.89964639201231,61.60733543614122,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00476,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,Hưng Yên,Miền Bắc,Loyal,21,5,265530196.0,0.8909774436090225,0.9056036,0.09439641,53.203887970791186,54.42157610258159,Monitor,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00480,DOANH NGHIỆP TW ĐẠI DƯƠNG,Hà Nội,Miền Bắc,Lost,63,1,22314816.0,0.20927318295739347,0.10063178,0.8993682,41.16492409854016,2.8259632387985714,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00650,DOANH NGHIỆP TW HOÀ BÌNH,Bắc Ninh,Miền Bắc,Champions,6,4,195312637.0,0.8471177944862155,0.93300825,0.06699175,78.65800266290101,63.33521630975434,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00477,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Hà Nội,Miền Bắc,Loyal,10,7,282323076.0,0.8972431077694235,0.9367148,0.06328517,72.68263621719808,59.7772541781558,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00478,CÔNG TY TNHH BÌNH MINH,Hà Nội,Miền Bắc,Lost,63,1,4527778.0,0.06954887218045112,0.07194276,0.92805725,41.16492409854016,1.0732991328293782,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00479,DOANH NGHIỆP TW NGỌC ANH,Hà Nội,Miền Bắc,Lost,63,1,3333333.0,0.05263157894736842,0.08430152,0.91569847,41.16492409854016,0.9430761407823297,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00481,CÔNG TY CỔ PHẦN HOÀ BÌNH,Hà Nội,Miền Bắc,Champions,6,6,254003280.0,0.8822055137844611,0.79490733,0.20509267,78.24473390118297,56.71797322480878,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00482,CỬA HÀNG XE ĐẠP KHẢI HOÀN,Hà Nội,Miền Bắc,Potential,3,3,64565447.0,0.5238095238095238,0.86073464,0.13926536,84.42934040382717,35.220546538575746,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00483,HỘ KINH DOANH VẠN LỢI,Bắc Ninh,Miền Bắc,At Risk,32,2,113284416.0,0.7092731829573935,0.7934373,0.2065627,35.61078966210353,41.132550010069,Declining activity,Decline intervention: kiểm tra nguyên nhân giảm mua,XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00484,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,Bắc Ninh,Miền Bắc,Potential,17,3,196730314.0,0.8508771929824561,0.9290038,0.070996225,63.124940902834346,48.079383070896135,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,Hà Nội,Miền Bắc,Champions,4,6,175703850.0,0.8208020050125313,0.96645755,0.033542454,74.08915878595894,62.83455984304776,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00486,CÔNG TY TNHH VẠN LỢI,Bắc Ninh,Miền Bắc,Champions,0,9,388323052.0,0.9373433583959899,0.96007013,0.039929867,83.4471604730135,70.9200693602102,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00487,DOANH NGHIỆP TW TRƯỜNG THỊNH,Bắc Ninh,Miền Bắc,Big Spender,27,4,304637537.0,0.9072681704260651,0.9301794,0.06982058,65.92164077582868,63.74480413361048,Growth opportunity,"Account care: duy trì quan hệ, không ép tần suất, nhắc chu kỳ đặt hàng lớn",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00488,CÔNG TY TNHH TRƯỜNG THỊNH,Ninh Bình,Miền Bắc,Champions,0,8,352895228.0,0.9235588972431078,0.95712245,0.042877555,74.85699611803626,68.07012068567754,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00490,CÔNG TY TNHH TÂN TIẾN,Phú Thọ,Miền Bắc,Potential,22,2,40365365.0,0.3684210526315789,0.82042336,0.17957664,71.48653203321402,25.991856007902413,Growth opportunity,"Nurturing: khuyến mãi lần mua tiếp theo, cross-sell",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00489,CÔNG TY CỔ PHẦN ĐÔNG NAM,Hà Nam,Miền Bắc,Champions,0,6,258502162.0,0.8847117794486216,0.9771503,0.022849679,76.20780704427895,67.45496683766156,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00491,CÔNG TY TNHH PHÚC AN,Nghệ An,Miền Trung,At Risk,62,2,283026601.0,0.8984962406015038,0.36533675,0.6346632,46.30345595382508,34.64604646562727,Monitor,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00492,HỘ KINH DOANH ĐÔNG NAM,Thanh Hóa,Miền Trung,Champions,0,6,207796438.0,0.8571428571428571,0.9756645,0.024335504,77.0789004677457,66.05092713154976,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00594,DOANH NGHIỆP TW LONG PHÚ,Nghệ An,Miền Trung,Champions,0,6,534719618.0,0.9598997493734336,0.92108214,0.07891786,75.41780305183974,67.914443435327,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00716,HỘ KINH DOANH LÊ ANH,Lào Cai,Miền Bắc,Lost,26,1,31232771.0,0.2807017543859649,0.7404978,0.25950217,65.49918689117249,9.96682720156426,Growth opportunity,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00493,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,Hải Phòng,Miền Bắc,Potential,6,5,114165432.0,0.7130325814536341,0.8682448,0.13175517,77.2370911999066,42.019516571971806,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00494,HỘ KINH DOANH AN PHÁT,Hà Nội,Miền Bắc,Champions,1,5,284278633.0,0.899749373433584,0.89139813,0.10860187,86.82645826674546,65.02686932511781,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00495,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,Hà Nội,Miền Bắc,Champions,4,5,195642181.0,0.849624060150376,0.96762675,0.03237325,66.49787387064194,62.7336194616569,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00496,CÔNG TY CỔ PHẦN TOÀN THẮNG,Hà Nội,Miền Bắc,Potential,10,3,80828318.0,0.5927318295739349,0.8628665,0.13713348,60.46533411044413,34.5746117342747,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00497,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,Hưng Yên,Miền Bắc,Champions,6,5,175987173.0,0.8233082706766918,0.9540083,0.04599172,65.98888743970576,60.48308121780826,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00498,CỬA HÀNG XE ĐẠP MINH PHƯƠNG,Hưng Yên,Miền Bắc,Potential,4,6,104852940.0,0.6854636591478697,0.9242244,0.07577562,77.91348169368142,43.31192976791842,Growth opportunity,"Restock reminder: nhắc đặt hàng, đề xuất SKU bán chạy",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00499,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÚ ANH,Hưng Yên,Miền Bắc,At Risk,63,1,96427756.0,0.6629072681704261,0.023603251,0.97639674,41.16492409854016,17.072396209533796,High churn risk,"Retention call: liên hệ kiểm tra nhu cầu, đề xuất ưu đãi giữ chân",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00500,CÔNG TY CỔ PHẦN THƯƠNG MẠI VĨNH PHÁT,Hà Nội,Miền Bắc,Lost,62,1,12458333.0,0.11779448621553884,0.14398201,0.856018,41.30345595382508,2.012060252175844,High churn risk,"Low-cost nurture: giữ liên hệ chi phí thấp, không ưu tiên sales trực tiếp",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00501,CÔNG TY CỔ PHẦN VĨNH PHÁT,Thanh Hóa,Miền Trung,Champions,0,7,221528283.0,0.8621553884711779,0.9291324,0.0708676,85.05331601438205,65.21541269814803,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00502,CỬA HÀNG XE ĐẠP BÌNH MINH,Hà Nội,Miền Bắc,Loyal,18,6,152198667.0,0.7907268170426065,0.92961866,0.07038134,70.70352013567732,53.81362589665041,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,Hà Nội,Miền Bắc,Champions,0,8,277846036.0,0.8947368421052632,0.9399727,0.0600273,82.34031757837596,67.07220801346074,Growth opportunity,"Protect & upsell: chăm sóc VIP, gợi ý nhóm sản phẩm bổ sung",XGBoost,2026-03-31,2026-05-28 15:49:22
